path,label,fcns,xrefs,calls,strings,symbols,imports,signatures,covrage,codesz,percent
/Volumes/malware-dataset/benign/git-rev-list.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-rev-parse.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-revert.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-rm.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-send-pack.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-serve.exe,0,0,0,0,195,87,87,0,696,17080,4
/Volumes/malware-dataset/benign/git-shortlog.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-show-branch.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-show-ref.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-show.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-stage.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-stash.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-status.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-stripspace.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-submodule--helper.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-symbolic-ref.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-tag.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-unpack-file.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-unpack-objects.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-update-index.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-update-ref.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-update-server-info.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-var.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-verify-commit.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-verify-pack.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-verify-tag.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-whatchanged.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-worktree.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/git-write-tree.exe,0,0,0,0,12366,242,242,0,1936,2307984,0
/Volumes/malware-dataset/benign/GitHub.Authentication.exe,0,0,0,0,23,590,1,0,4,303108,0
/Volumes/malware-dataset/benign/compat-bash.exe,0,0,0,0,196,87,87,0,696,17080,4
/Volumes/malware-dataset/benign/arch.exe,0,0,0,0,197,60,60,0,480,16864,2
/Volumes/malware-dataset/benign/base32.exe,0,0,0,0,208,68,68,0,544,21024,2
/Volumes/malware-dataset/benign/base64.exe,0,0,0,0,209,68,68,0,544,21024,2
/Volumes/malware-dataset/benign/captoinfo.exe,0,0,0,0,464,113,113,0,904,45960,1
/Volumes/malware-dataset/benign/chcon.exe,0,0,0,0,268,82,82,0,656,37520,1
/Volumes/malware-dataset/benign/chgrp.exe,0,0,0,0,291,92,92,0,736,41696,1
/Volumes/malware-dataset/benign/chmod.exe,0,0,0,0,245,77,77,0,616,37480,1
/Volumes/malware-dataset/benign/chown.exe,0,0,0,0,297,94,94,0,752,41712,1
/Volumes/malware-dataset/benign/chroot.exe,0,0,0,0,226,77,77,0,616,25192,2
/Volumes/malware-dataset/benign/cksum.exe,0,0,0,0,193,64,64,0,512,16896,3
/Volumes/malware-dataset/benign/clear.exe,0,0,0,0,52,38,38,0,304,4400,6
/Volumes/malware-dataset/benign/cmp.exe,0,0,0,0,225,77,77,0,616,29288,2
/Volumes/malware-dataset/benign/column.exe,0,0,0,0,224,111,111,0,888,25464,3
/Volumes/malware-dataset/benign/csplit.exe,0,0,0,0,299,93,93,0,744,82664,0
/Volumes/malware-dataset/benign/cygcheck.exe,0,0,0,0,5762,776,197,0,1576,218664,0
/Volumes/malware-dataset/benign/cygpath.exe,0,0,0,0,1138,173,84,0,672,17056,3
/Volumes/malware-dataset/benign/cygwin-console-helper.exe,0,0,0,0,1501,186,57,0,456,29128,1
/Volumes/malware-dataset/benign/d2u.exe,0,0,0,0,234,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/dd.exe,0,0,0,0,371,93,93,0,744,62184,1
/Volumes/malware-dataset/benign/df.exe,0,0,0,0,360,105,105,0,840,70472,1
/Volumes/malware-dataset/benign/diff3.exe,0,0,0,0,1207,403,105,0,840,58184,1
/Volumes/malware-dataset/benign/dir.exe,0,0,0,0,647,135,135,0,1080,95288,1
/Volumes/malware-dataset/benign/dircolors.exe,0,0,0,0,457,80,80,0,640,29312,2
/Volumes/malware-dataset/benign/dirmngr-client.exe,0,0,0,0,507,173,173,0,1384,62824,2
/Volumes/malware-dataset/benign/dirmngr.exe,0,0,0,0,1938,438,438,0,3504,253360,1
/Volumes/malware-dataset/benign/dos2unix.exe,0,0,0,0,234,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/du.exe,0,0,0,0,416,122,122,0,976,127952,0
/Volumes/malware-dataset/benign/dumpsexp.exe,0,0,0,0,82,27,27,0,216,8408,2
/Volumes/malware-dataset/benign/ex.exe,0,0,0,0,12159,4949,251,0,2008,2471896,0
/Volumes/malware-dataset/benign/factor.exe,0,0,0,0,420,101,101,0,808,45864,1
/Volumes/malware-dataset/benign/file.exe,0,0,0,0,192,53,53,0,424,8616,4
/Volumes/malware-dataset/benign/fmt.exe,0,0,0,0,210,67,67,0,536,25112,2
/Volumes/malware-dataset/benign/fold.exe,0,0,0,0,200,67,67,0,536,21016,2
/Volumes/malware-dataset/benign/funzip.exe,0,0,0,0,82,34,34,0,272,24848,1
/Volumes/malware-dataset/benign/gapplication.exe,0,0,0,0,151,65,65,0,520,8712,5
/Volumes/malware-dataset/benign/gawk-4.2.1.exe,0,0,0,0,1911,284,284,0,2272,473312,0
/Volumes/malware-dataset/benign/gawk.exe,0,0,0,0,1953,283,283,0,2264,510168,0
/Volumes/malware-dataset/benign/gdbus.exe,0,0,0,0,286,125,125,0,1000,25576,3
/Volumes/malware-dataset/benign/getconf.exe,0,0,0,0,937,72,29,0,232,4328,5
/Volumes/malware-dataset/benign/gio-querymodules.exe,0,0,0,0,70,48,48,0,384,4480,8
/Volumes/malware-dataset/benign/gkill.exe,0,0,0,0,227,64,64,0,512,20992,2
/Volumes/malware-dataset/benign/glib-compile-schemas.exe,0,0,0,0,386,164,164,0,1312,25888,5
/Volumes/malware-dataset/benign/gobject-query.exe,0,0,0,0,51,26,26,0,208,4304,4
/Volumes/malware-dataset/benign/gpg-agent.exe,0,0,0,0,1745,362,362,0,2896,252752,1
/Volumes/malware-dataset/benign/gpg-connect-agent.exe,0,0,0,0,707,209,209,0,1672,91784,1
/Volumes/malware-dataset/benign/gpg-error.exe,0,0,0,0,694,46,46,0,368,8560,4
/Volumes/malware-dataset/benign/gpg.exe,0,0,0,0,5161,388,388,0,3104,728096,0
/Volumes/malware-dataset/benign/gpgconf.exe,0,0,0,0,936,169,169,0,1352,79176,1
/Volumes/malware-dataset/benign/gpgparsemail.exe,0,0,0,0,181,52,52,0,416,16800,2
/Volumes/malware-dataset/benign/gpgscm.exe,0,0,0,0,778,189,189,0,1512,153064,0
/Volumes/malware-dataset/benign/gpgsm.exe,0,0,0,0,2669,416,416,0,3328,318720,1
/Volumes/malware-dataset/benign/gpgtar.exe,0,0,0,0,632,185,185,0,1480,87496,1
/Volumes/malware-dataset/benign/gpgv.exe,0,0,0,0,1909,265,265,0,2120,309320,0
/Volumes/malware-dataset/benign/groups.exe,0,0,0,0,196,66,66,0,528,21008,2
/Volumes/malware-dataset/benign/gsettings.exe,0,0,0,0,182,83,83,0,664,12952,5
/Volumes/malware-dataset/benign/gzip.exe,0,0,0,0,449,130,130,0,520,131592,0
/Volumes/malware-dataset/benign/hmac256.exe,0,0,0,0,79,28,28,0,224,8416,2
/Volumes/malware-dataset/benign/hostid.exe,0,0,0,0,180,59,59,0,472,16856,2
/Volumes/malware-dataset/benign/id.exe,0,0,0,0,228,72,72,0,576,25152,2
/Volumes/malware-dataset/benign/infocmp.exe,0,0,0,0,328,81,81,0,648,33416,1
/Volumes/malware-dataset/benign/infotocap.exe,0,0,0,0,464,113,113,0,904,45960,1
/Volumes/malware-dataset/benign/join.exe,0,0,0,0,238,75,75,0,600,29272,2
/Volumes/malware-dataset/benign/kbxutil.exe,0,0,0,0,697,195,195,0,1560,103960,1
/Volumes/malware-dataset/benign/kill.exe,0,0,0,0,876,85,41,0,328,4424,7
/Volumes/malware-dataset/benign/ldd.exe,0,0,0,0,1167,124,61,0,488,8680,5
/Volumes/malware-dataset/benign/ldh.exe,0,0,0,0,126,4,3,0,24,4120,0
/Volumes/malware-dataset/benign/less.exe,0,0,0,0,568,87,87,0,696,107192,0
/Volumes/malware-dataset/benign/lessecho.exe,0,0,0,0,39,22,22,0,176,4272,4
/Volumes/malware-dataset/benign/lesskey.exe,0,0,0,0,135,25,25,0,200,8392,2
/Volumes/malware-dataset/benign/ln.exe,0,0,0,0,327,116,116,0,928,45984,2
/Volumes/malware-dataset/benign/locale.exe,0,0,0,0,1328,141,59,0,472,12760,3
/Volumes/malware-dataset/benign/locate.exe,0,0,0,0,380,113,113,0,904,111496,0
/Volumes/malware-dataset/benign/logname.exe,0,0,0,0,182,60,60,0,480,16864,2
/Volumes/malware-dataset/benign/mac2unix.exe,0,0,0,0,234,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/md5sum.exe,0,0,0,0,242,73,73,0,584,25160,2
/Volumes/malware-dataset/benign/minidumper.exe,0,0,0,0,857,76,35,0,280,4376,6
/Volumes/malware-dataset/benign/mintty.exe,0,0,0,0,5655,444,444,0,3536,392656,0
/Volumes/malware-dataset/benign/mkfifo.exe,0,0,0,0,195,65,65,0,520,21000,2
/Volumes/malware-dataset/benign/mkgroup.exe,0,0,0,0,964,120,61,0,488,12776,3
/Volumes/malware-dataset/benign/mknod.exe,0,0,0,0,212,68,68,0,544,21024,2
/Volumes/malware-dataset/benign/mkpasswd.exe,0,0,0,0,992,125,63,0,504,8696,5
/Volumes/malware-dataset/benign/mpicalc.exe,0,0,0,0,79,50,50,0,400,8592,4
/Volumes/malware-dataset/benign/nano.exe,0,0,0,0,1213,205,205,0,1640,288360,0
/Volumes/malware-dataset/benign/nettle-hash.exe,0,0,0,0,77,36,36,0,288,8480,3
/Volumes/malware-dataset/benign/nettle-lfib-stream.exe,0,0,0,0,27,20,20,0,160,4256,3
/Volumes/malware-dataset/benign/nettle-pbkdf2.exe,0,0,0,0,74,37,37,0,296,8488,3
/Volumes/malware-dataset/benign/nice.exe,0,0,0,0,197,63,63,0,504,20984,2
/Volumes/malware-dataset/benign/nl.exe,0,0,0,0,268,77,77,0,616,78440,0
/Volumes/malware-dataset/benign/nohup.exe,0,0,0,0,206,68,68,0,544,21024,2
/Volumes/malware-dataset/benign/nproc.exe,0,0,0,0,193,62,62,0,496,20976,2
/Volumes/malware-dataset/benign/numfmt.exe,0,0,0,0,323,75,75,0,600,33368,1
/Volumes/malware-dataset/benign/od.exe,0,0,0,0,271,80,80,0,640,57984,1
/Volumes/malware-dataset/benign/p11-kit.exe,0,0,0,0,217,64,64,0,512,16896,3
/Volumes/malware-dataset/benign/passwd.exe,0,0,0,0,999,127,58,0,464,8656,5
/Volumes/malware-dataset/benign/paste.exe,0,0,0,0,195,64,64,0,512,20992,2
/Volumes/malware-dataset/benign/patch.exe,0,0,0,0,845,142,142,0,1136,124016,0
/Volumes/malware-dataset/benign/perl.exe,0,0,0,0,77,50,50,0,200,8392,2
/Volumes/malware-dataset/benign/perl5.26.2.exe,0,0,0,0,81,46,42,0,336,4432,7
/Volumes/malware-dataset/benign/pinentry-w32.exe,0,0,0,0,555,118,118,0,944,37808,2
/Volumes/malware-dataset/benign/pinentry.exe,0,0,0,0,555,118,118,0,944,37808,2
/Volumes/malware-dataset/benign/pinky.exe,0,0,0,0,234,78,78,0,624,21104,2
/Volumes/malware-dataset/benign/pldd.exe,0,0,0,0,633,73,30,0,240,4336,5
/Volumes/malware-dataset/benign/pluginviewer.exe,0,0,0,0,86,41,41,0,328,8520,3
/Volumes/malware-dataset/benign/pr.exe,0,0,0,0,283,87,87,0,696,45752,1
/Volumes/malware-dataset/benign/printenv.exe,0,0,0,0,183,58,58,0,464,16848,2
/Volumes/malware-dataset/benign/ps.exe,0,0,0,0,901,106,50,0,400,8592,4
/Volumes/malware-dataset/benign/psl.exe,0,0,0,0,118,49,49,0,392,8584,4
/Volumes/malware-dataset/benign/ptx.exe,0,0,0,0,322,94,94,0,752,103152,0
/Volumes/malware-dataset/benign/realpath.exe,0,0,0,0,213,71,71,0,568,29240,1
/Volumes/malware-dataset/benign/regtool.exe,0,0,0,0,1059,133,62,0,496,12784,3
/Volumes/malware-dataset/benign/rnano.exe,0,0,0,0,1213,205,205,0,1640,288360,0
/Volumes/malware-dataset/benign/runcon.exe,0,0,0,0,194,58,58,0,464,16848,2
/Volumes/malware-dataset/benign/rview.exe,0,0,0,0,12159,4949,251,0,2008,2471896,0
/Volumes/malware-dataset/benign/rvim.exe,0,0,0,0,12159,4949,251,0,2008,2471896,0
/Volumes/malware-dataset/benign/sasldblistusers2.exe,0,0,0,0,85,33,33,0,264,8456,3
/Volumes/malware-dataset/benign/saslpasswd2.exe,0,0,0,0,69,46,46,0,368,8560,4
/Volumes/malware-dataset/benign/sdiff.exe,0,0,0,0,267,95,95,0,760,29432,2
/Volumes/malware-dataset/benign/seq.exe,0,0,0,0,220,71,71,0,568,45624,1
/Volumes/malware-dataset/benign/setfacl.exe,0,0,0,0,789,101,38,0,304,8496,3
/Volumes/malware-dataset/benign/setmetamode.exe,0,0,0,0,596,61,22,0,176,4272,4
/Volumes/malware-dataset/benign/sha1sum.exe,0,0,0,0,242,73,73,0,584,29256,1
/Volumes/malware-dataset/benign/sha224sum.exe,0,0,0,0,241,73,73,0,584,37448,1
/Volumes/malware-dataset/benign/sha256sum.exe,0,0,0,0,241,73,73,0,584,37448,1
/Volumes/malware-dataset/benign/sha384sum.exe,0,0,0,0,241,73,73,0,584,41544,1
/Volumes/malware-dataset/benign/sha512sum.exe,0,0,0,0,241,73,73,0,584,41544,1
/Volumes/malware-dataset/benign/shred.exe,0,0,0,0,283,95,95,0,760,33528,2
/Volumes/malware-dataset/benign/shuf.exe,0,0,0,0,245,87,87,0,696,33464,2
/Volumes/malware-dataset/benign/sleep.exe,0,0,0,0,186,63,63,0,504,16888,2
/Volumes/malware-dataset/benign/split.exe,0,0,0,0,316,89,89,0,712,29384,2
/Volumes/malware-dataset/benign/ssh-pageant.exe,0,0,0,0,146,77,77,0,616,8808,6
/Volumes/malware-dataset/benign/ssp.exe,0,0,0,0,965,92,41,0,328,8520,3
/Volumes/malware-dataset/benign/stat.exe,0,0,0,0,336,104,104,0,832,66368,1
/Volumes/malware-dataset/benign/stdbuf.exe,0,0,0,0,225,68,68,0,544,45600,1
/Volumes/malware-dataset/benign/strace.exe,0,0,0,0,4466,522,137,0,1096,99400,1
/Volumes/malware-dataset/benign/stty.exe,0,0,0,0,430,78,78,0,624,53872,1
/Volumes/malware-dataset/benign/sum.exe,0,0,0,0,219,73,73,0,584,25160,2
/Volumes/malware-dataset/benign/sync.exe,0,0,0,0,194,64,64,0,512,16896,3
/Volumes/malware-dataset/benign/tabs.exe,0,0,0,0,78,44,44,0,352,8544,4
/Volumes/malware-dataset/benign/tac.exe,0,0,0,0,281,98,98,0,784,82704,0
/Volumes/malware-dataset/benign/tic.exe,0,0,0,0,464,113,113,0,904,45960,1
/Volumes/malware-dataset/benign/tig.exe,0,0,0,0,1575,185,185,0,1480,173512,0
/Volumes/malware-dataset/benign/toe.exe,0,0,0,0,78,54,54,0,432,8624,5
/Volumes/malware-dataset/benign/tput.exe,0,0,0,0,108,61,61,0,488,12776,3
/Volumes/malware-dataset/benign/truncate.exe,0,0,0,0,218,66,66,0,528,21008,2
/Volumes/malware-dataset/benign/trust.exe,0,0,0,0,1817,129,129,0,1032,82952,1
/Volumes/malware-dataset/benign/tset.exe,0,0,0,0,137,62,62,0,496,12784,3
/Volumes/malware-dataset/benign/tsort.exe,0,0,0,0,200,67,67,0,536,21016,2
/Volumes/malware-dataset/benign/tty.exe,0,0,0,0,183,60,60,0,480,16864,2
/Volumes/malware-dataset/benign/tzset.exe,0,0,0,0,1201,70,31,0,248,4344,5
/Volumes/malware-dataset/benign/u2d.exe,0,0,0,0,233,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/unexpand.exe,0,0,0,0,209,67,67,0,536,21016,2
/Volumes/malware-dataset/benign/unix2dos.exe,0,0,0,0,233,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/unix2mac.exe,0,0,0,0,233,54,54,0,432,29104,1
/Volumes/malware-dataset/benign/unlink.exe,0,0,0,0,181,59,59,0,472,16856,2
/Volumes/malware-dataset/benign/unzip.exe,0,0,0,0,1041,128,128,0,512,168448,0
/Volumes/malware-dataset/benign/unzipsfx.exe,0,0,0,0,207,76,76,0,608,66144,0
/Volumes/malware-dataset/benign/users.exe,0,0,0,0,191,66,66,0,528,16912,3
/Volumes/malware-dataset/benign/vdir.exe,0,0,0,0,647,135,135,0,1080,95288,1
/Volumes/malware-dataset/benign/view.exe,0,0,0,0,12159,4949,251,0,2008,2471896,0
/Volumes/malware-dataset/benign/vim.exe,0,0,0,0,8574,306,305,0,2440,2660744,0
/Volumes/malware-dataset/benign/vimdiff.exe,0,0,0,0,12159,4949,251,0,2008,2471896,0
/Volumes/malware-dataset/benign/watchgnupg.exe,0,0,0,0,79,42,42,0,336,8528,3
/Volumes/malware-dataset/benign/which.exe,0,0,0,0,119,47,47,0,376,16760,2
/Volumes/malware-dataset/benign/who.exe,0,0,0,0,264,79,79,0,632,45688,1
/Volumes/malware-dataset/benign/winpty.exe,0,0,0,0,635,151,151,0,1208,582840,0
/Volumes/malware-dataset/benign/yat2m.exe,0,0,0,0,222,46,46,0,368,16752,2
/Volumes/malware-dataset/benign/yes.exe,0,0,0,0,179,59,59,0,472,16856,2
/Volumes/malware-dataset/benign/zipinfo.exe,0,0,0,0,739,86,86,0,688,123568,0
/Volumes/malware-dataset/benign/[.exe,0,0,0,0,218,67,67,0,536,45592,1
/Volumes/malware-dataset/benign/grcat.exe,0,0,0,0,24,17,17,0,136,4232,3
/Volumes/malware-dataset/benign/pwcat.exe,0,0,0,0,23,16,16,0,128,4224,3
/Volumes/malware-dataset/benign/cldr-plurals.exe,0,0,0,0,123,61,61,0,488,16872,2
/Volumes/malware-dataset/benign/urlget.exe,0,0,0,0,85,42,42,0,336,8528,3
/Volumes/malware-dataset/benign/gpg-check-pattern.exe,0,0,0,0,500,157,157,0,1256,70888,1
/Volumes/malware-dataset/benign/gpg-preset-passphrase.exe,0,0,0,0,329,140,140,0,1120,42080,2
/Volumes/malware-dataset/benign/gpg-protect-tool.exe,0,0,0,0,835,243,243,0,1944,120728,1
/Volumes/malware-dataset/benign/gpg-wks-client.exe,0,0,0,0,1066,209,209,0,1672,136840,1
/Volumes/malware-dataset/benign/scdaemon.exe,0,0,0,0,1783,302,302,0,2416,252272,0
/Volumes/malware-dataset/benign/ssh-keysign.exe,0,0,0,0,2768,318,318,0,2544,272880,0
/Volumes/malware-dataset/benign/ssh-pkcs11-helper.exe,0,0,0,0,2223,313,313,0,2504,166344,1
/Volumes/malware-dataset/benign/rmt.exe,0,0,0,0,213,72,72,0,576,37440,1
/Volumes/malware-dataset/benign/bigram.exe,0,0,0,0,122,46,46,0,368,12656,2
/Volumes/malware-dataset/benign/code.exe,0,0,0,0,160,52,52,0,416,16800,2
/Volumes/malware-dataset/benign/frcode.exe,0,0,0,0,176,57,57,0,456,16840,2
/Volumes/malware-dataset/benign/p11-kit-remote.exe,0,0,0,0,132,59,59,0,472,12760,3
/Volumes/malware-dataset/benign/p11-kit-server.exe,0,0,0,0,257,89,89,0,712,21192,3
/Volumes/malware-dataset/benign/color.exe,0,0,0,0,893,77,77,0,616,942696,0
/Volumes/malware-dataset/benign/build_script_build-2ebca1b91f0ff326.exe,0,0,0,0,338,89,89,0,712,189128,0
/Volumes/malware-dataset/benign/build_script_build-29868a911af95fb2.exe,0,0,0,0,356,89,89,0,712,242376,0
/Volumes/malware-dataset/benign/build_script_build-a1ea4776718664b3.exe,0,0,0,0,339,89,89,0,712,193224,0
/Volumes/malware-dataset/benign/build_script_build-23f85a4242d092d5.exe,0,0,0,0,360,89,89,0,712,258760,0
/Volumes/malware-dataset/benign/build_script_build-23d2ac3f7240bd9d.exe,0,0,0,0,362,89,89,0,712,258760,0
/Volumes/malware-dataset/benign/build_script_build-49c9f50ed5f76b22.exe,0,0,0,0,354,89,89,0,712,205512,0
/Volumes/malware-dataset/benign/build_script_build-fbc1489ff148ff1f.exe,0,0,0,0,395,89,89,0,712,307912,0
/Volumes/malware-dataset/benign/build_script_build-789e2d465caee67c.exe,0,0,0,0,333,84,84,0,672,184992,0
/Volumes/malware-dataset/benign/build_script_build-85d45edbc20be875.exe,0,0,0,0,368,89,89,0,712,262856,0
/Volumes/malware-dataset/benign/build_script_build-beb11a02051b6bbb.exe,0,0,0,0,368,89,89,0,712,262856,0
/Volumes/malware-dataset/benign/build_script_build-b8d98994e2f8ed98.exe,0,0,0,0,366,89,89,0,712,266952,0
/Volumes/malware-dataset/benign/build_script_build-3b750082e877d6a4.exe,0,0,0,0,368,89,89,0,712,262856,0
/Volumes/malware-dataset/benign/build_script_build-34c094ebd3d3ac67.exe,0,0,0,0,349,89,89,0,712,213704,0
/Volumes/malware-dataset/benign/build_script_build-341bd62f8f53391e.exe,0,0,0,0,296,73,73,0,584,111176,0
/Volumes/malware-dataset/benign/build_script_build-08b3256a83d2dd7e.exe,0,0,0,0,342,89,89,0,712,205512,0
/Volumes/malware-dataset/benign/build_script_build-4e6d11e2e46922ef.exe,0,0,0,0,324,73,73,0,584,119368,0
/Volumes/malware-dataset/benign/build_script_build-aff2255a61d1e9ff.exe,0,0,0,0,328,73,73,0,584,123464,0
/Volumes/malware-dataset/benign/colour-285a84236bdf0d56.exe,0,0,0,0,1773,101,101,0,808,2413352,0
/Volumes/malware-dataset/benign/colour-8b87e1723b3f5767.exe,0,0,0,0,643,101,101,0,808,529192,0
/Volumes/malware-dataset/benign/comp-sci-ray-tracer.exe,0,0,0,0,906,77,77,0,616,971368,0
/Volumes/malware-dataset/benign/build_script_build-b94327b6e7070086.exe,0,0,0,0,298,73,73,0,584,127560,0
/Volumes/malware-dataset/benign/build_script_build-91f0650ab67d4549.exe,0,0,0,0,300,73,73,0,584,115272,0
/Volumes/malware-dataset/benign/build_script_build-ab8e3ef92df3cb27.exe,0,0,0,0,338,89,89,0,712,254664,0
/Volumes/malware-dataset/benign/build_script_build-5b75ac116ed9f9c0.exe,0,0,0,0,336,89,89,0,712,254664,0
/Volumes/malware-dataset/benign/build_script_build-ad148d9f668de3d9.exe,0,0,0,0,341,90,90,0,720,209616,0
/Volumes/malware-dataset/benign/build_script_build-616305efaba6a1bf.exe,0,0,0,0,328,89,89,0,712,197320,0
/Volumes/malware-dataset/benign/build-script-main.exe,0,0,0,0,416,76,76,0,608,246368,0
/Volumes/malware-dataset/benign/build_script_main-9eb617d206001754.exe,0,0,0,0,378,76,76,0,608,246368,0
/Volumes/malware-dataset/benign/Computer-science-stuff.exe,0,0,0,0,21,26,1,0,4,8196,0
/Volumes/malware-dataset/benign/concurent-shit.exe,0,0,0,0,402,76,76,0,608,422496,0
/Volumes/malware-dataset/benign/build_script_build-3caba991bc50daf8.exe,0,0,0,0,328,73,73,0,584,131656,0
/Volumes/malware-dataset/benign/concurent_shit.exe,0,0,0,0,402,76,76,0,608,422496,0
/Volumes/malware-dataset/benign/constanant-values.exe,0,0,0,0,328,74,74,0,592,139856,0
/Volumes/malware-dataset/benign/const_generics-d2f6582b2fbe769f.exe,0,0,0,0,766,101,101,0,808,512808,0
/Volumes/malware-dataset/benign/CTF-Thing.exe,0,0,0,0,21,26,1,0,4,8196,0
/Volumes/malware-dataset/benign/currency-convertor.exe,0,0,0,0,265,69,69,0,552,94760,0
/Volumes/malware-dataset/benign/currency_convertor-ca36b07ca869ffff.exe,0,0,0,0,265,69,69,0,552,94760,0
/Volumes/malware-dataset/benign/cutter.exe,0,0,0,0,13452,4474,3421,0,27368,1800936,1
/Volumes/malware-dataset/benign/rizin.exe,0,0,0,0,108,55,55,0,440,4536,9
/Volumes/malware-dataset/benign/rz-agent.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-asm.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-ax.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-bin.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-diff.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-find.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-gg.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-hash.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/rz-run.exe,0,0,0,0,83,43,43,0,344,4440,7
/Volumes/malware-dataset/benign/Setup.X86.en-US_O365ProPlusRetail_2dc03d36-f5db-4516-9184-d2a6a9b4ccc5_TX_PR_b_0_.exe,0,0,0,0,1732,378,378,0,1504,886240,0
/Volumes/malware-dataset/benign/MoreCSharpStuff.exe,0,0,0,0,21,3,1,0,4,8196,0
/Volumes/malware-dataset/benign/userInputs.exe,0,0,0,0,21,3,1,0,4,8196,0
/Volumes/malware-dataset/benign/EDFX.exe,0,0,0,0,8943,527,527,0,2092,583724,0
/Volumes/malware-dataset/benign/EDFX64.exe,0,0,0,0,8107,530,530,0,4208,696432,0
/Volumes/malware-dataset/benign/enum-test.exe,0,0,0,0,271,70,70,0,560,102960,0
/Volumes/malware-dataset/benign/build_script_build-bf97af7860aa6984.exe,0,0,0,0,314,88,88,0,704,176832,0
/Volumes/malware-dataset/benign/build_script_build-c1d135778cb3b111.exe,0,0,0,0,339,88,88,0,704,230080,0
/Volumes/malware-dataset/benign/build_script_build-f715c0bb6c07ecca.exe,0,0,0,0,317,88,88,0,704,180928,0
/Volumes/malware-dataset/benign/build_script_build-315c511f9bdcef98.exe,0,0,0,0,335,88,88,0,704,246464,0
/Volumes/malware-dataset/benign/build_script_build-297f927bae841e11.exe,0,0,0,0,333,88,88,0,704,246464,0
/Volumes/malware-dataset/benign/build_script_build-00bb6ddc8272dbb9.exe,0,0,0,0,328,88,88,0,704,193216,0
/Volumes/malware-dataset/benign/build_script_build-6ffa85da6d2fbca3.exe,0,0,0,0,374,88,88,0,704,295616,0
/Volumes/malware-dataset/benign/build_script_build-d570fb74d92b12eb.exe,0,0,0,0,309,83,83,0,664,172696,0
